date,price,market_cap,ath_value,ath_date,symbol,name,token
2023-04-06,1911.3386899517511,230370056366.2714,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-07,1872.2466823679092,225549620778.91388,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-08,1866.6575447874156,224884695655.05383,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-09,1851.0506710706209,223169245107.38303,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-10,1859.9403872878145,224219517643.8137,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-11,1909.8820609415916,230201702660.8635,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-12,1892.938911069582,227988460702.9362,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-13,1920.2230311931223,231476399968.9067,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-14,2012.785415162006,242284529486.34308,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-15,2102.946188294908,252719453976.0147,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-16,2093.166331331955,251586840869.99887,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-17,2118.5987891538853,253507799906.4971,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-18,2077.535664637184,247900016291.37604,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-19,2103.2788135921514,251100187595.887,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-20,1936.4259207983632,231458322403.79388,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-21,1943.4355981925776,233965107542.7419,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-22,1850.1497384242152,222536195564.3714,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-23,1877.5413280611456,226130094815.9329,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-24,1863.6391422142244,224130103074.6425,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-25,1842.6307920871573,221819334333.2904,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-26,1870.5652231230276,225096171581.73505,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-27,1867.5893250124868,224807445929.1713,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-28,1910.456779102895,229940294581.2185,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-29,1894.4280839501075,228152292773.1309,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-30,1905.2738522732104,229429843509.54,4815.004634322234,2021-11-09,eth,Ethereum,ETH
